,gene,pval,qval,log2fc,mean,zero_mean,zero_variance
10177,Cav2,0.6911912016152537,0.8330686067595463,-0.14645746843761023,0.30396471018308063,False,False
15192,Cnpy2,0.6920757059824526,0.8340592158122312,0.19843213576404184,0.24229070892155435,False,False
10835,Spr,0.6928757193276325,0.834947830011039,-0.2071449312894603,0.18942730279746037,False,False
27896,Cacul1,0.6932406491075546,0.8353120347345527,-0.2250665825070608,0.14096917133236772,False,False
8547,Cenpa,0.6933614947269524,0.8353545329246087,-0.4165985917066603,0.40088100580391905,False,False
8122,Mtor,0.6934300088100954,0.8353545329246087,0.2223922923494463,0.15859028907074277,False,False
3257,Zc3h6,0.6935267149142545,0.8353545329246087,0.3010023387994617,0.07488987187850843,False,False
16771,Comtd1,0.6935267198588229,0.8353545329246087,0.3010023387994617,0.07488987187850843,False,False
16478,Gm26812,0.6936297008375938,0.8353561195053102,0.14230373882483652,0.8325989855543632,False,False
21668,Golm1,0.693658563816262,0.8353561195053102,-0.2839601283313359,0.11453745215474773,False,False
10797,Wbp1,0.693716137972435,0.8353561195053102,0.18480908214888872,0.1982378603209483,False,False
4179,Med14,0.6937798291877685,0.8353573126315987,0.3598960216724053,0.061674011091697595,False,False
3928,Gnas,0.6941109923829651,0.8356805305908409,0.056388745155878967,5.704842651468017,False,False
12638,Tbc1d17,0.6944831711782316,0.8360530667396385,-0.20304031259559352,0.1541850184816621,False,False
24520,Cbr1,0.6949553975445827,0.8364979445550175,0.15995801547152996,0.23788542677915048,False,False
14322,Frk,0.6950407209576772,0.8364979445550175,0.1955090951953558,0.185022008117075,False,False
6915,Xpa,0.6950410753001609,0.8364979445550175,0.19550884052873926,0.18502201822623282,False,False
3104,Nusap1,0.6952111577820821,0.8366270666724487,0.4785406684436899,0.11453745212192577,False,False
13757,Ino80e,0.6954478999818703,0.8368363774799907,0.14230369919542535,0.27753296875218464,False,False
642,Sp100,0.6956405564900459,0.8369926067115399,0.1955086342749299,0.18502198363190708,False,False
18644,Atp1b3,0.6957694095868856,0.8370025169141777,0.16082405341180545,0.629955880967531,False,False
4573,Taz,0.6957744408034616,0.8370025169141777,-0.15467777501677304,0.24229072145953578,False,False
27909,mt-Nd2,0.6959492981188236,0.8371372786960172,0.07118510981670129,4.3215836974492685,False,False
12969,Polg,0.6966620356562012,0.8379189582962506,0.1634980980967433,0.3083699648863419,False,False
22011,Erbb2ip,0.6967964701309255,0.8379632583204382,0.23960188372520444,0.1453744467134518,False,False
11324,Ndufa9,0.6968246595310467,0.8379632583204382,0.14488235047486916,0.3612333933949996,False,False
9197,Sparcl1,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
25447,A330017A19Rik,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
5711,Syt11,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
14696,Polrmt,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
10841,Pradc1,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
9511,Slc8b1,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
14865,Cry1,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
12936,Fam174b,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
11880,Dhx34,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
22258,Sh3yl1,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
19710,Top3a,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
26617,Zfp35,0.6977132878133194,0.8381240765969574,-0.5469945797584411,0.03083700450375217,False,False
14242,Tbpl1,0.6987625221375913,0.8392189657151445,-0.18442478074129223,0.16740087068553539,False,False
12941,Slco3a1,0.6988641829511615,0.8392189657151445,0.19550907905772896,0.18502202301823623,False,False
25017,Glo1,0.6988932720195256,0.8392189657151445,0.180925056180044,0.3392069514364923,False,False
5940,Tars2,0.6992546482738545,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
1273,Pigc,0.699254652736157,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
8644,Htt,0.699254652736157,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
4461,Rbmx,0.699254652736157,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
5134,Prps2,0.699254652736157,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
27272,Rps6ka4,0.699254652736157,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
7232,Mysm1,0.699254652736157,0.8392189657151445,0.26036042867437353,0.08810573140167455,False,False
13690,Ndufab1,0.6994991882064914,0.8394368298031962,0.10209732172338187,0.7488985171927229,False,False
747,Hes6,0.6996748117539406,0.839571964063564,0.23960157798864318,0.1453744419214484,False,False
17226,Mdp1,0.7008077254316871,0.8408556669602276,0.131076288889877,0.41409681231965056,False,False
11470,Lockd,0.7011471879560822,0.8411872116288954,-0.7210240023404869,0.10572687887672812,False,False
1470,Cadm3,0.7012936009517717,0.8412871101639163,-0.2458255312705423,0.1629955837511281,False,False
27806,Calhm2,0.7016092332977288,0.8415899716598219,-0.20304018526227982,0.15418501342708318,False,False
9548,Brap,0.7017224074932173,0.841649949138651,-0.1546775173499003,0.24229072119696027,False,False
1170,Rgl1,0.7020117962504802,0.8417697076798107,0.3010023387994617,0.07488987187850843,False,False
22842,Rcor1,0.7020118007978966,0.8417697076798107,0.3010023387994617,0.07488987187850843,False,False
11560,Sox5,0.7020118007978966,0.8417697076798107,0.3010023387994617,0.07488987187850843,False,False
7387,Osbpl9,0.7024121581693427,0.8420321091083349,0.12816478084843083,0.42731262461204367,False,False
961,Yod1,0.7026109872330828,0.8420321091083349,0.3598960216724053,0.061674011091697595,False,False
19304,Sptbn1,0.7026109872330828,0.8420321091083349,0.3598960216724053,0.061674011091697595,False,False
185,Ankrd39,0.7026109872330828,0.8420321091083349,0.3598960216724053,0.061674011091697595,False,False
7912,Ece1,0.7026109872330828,0.8420321091083349,0.3598960216724053,0.061674011091697595,False,False
16837,Sfmbt1,0.7026109872330828,0.8420321091083349,0.3598960216724053,0.061674011091697595,False,False
22893,Crip2,0.7028825675871769,0.8420321091083349,-0.2250671212666268,0.5286343129195832,False,False
9018,Utp3,0.7030374765699899,0.8420321091083349,0.1410604863796557,0.3744492259057083,False,False
17221,Irf9,0.7030388240312802,0.8420321091083349,0.23960157798864318,0.1453744419214484,False,False
22028,Ipo11,0.7035363987662171,0.8420321091083349,0.23061313908888248,0.10132159092484067,False,False
22577,Ptgr2,0.7035363987662171,0.8420321091083349,0.23061313908888248,0.10132159092484067,False,False
2440,Sp3os,0.7035363987662171,0.8420321091083349,0.23061313908888248,0.10132159092484067,False,False
27893,Fam204a,0.7037255541075633,0.8420321091083349,0.1159694251587064,0.49339193512689705,False,False
2273,Acvr2a,0.7038709194427593,0.8420321091083349,-0.37706967998295615,0.04405286282891745,False,False
16141,Irx5,0.7038709194427593,0.8420321091083349,-0.37706967998295615,0.04405286282891745,False,False
2257,Scai,0.7038709194427593,0.8420321091083349,-0.37706967998295615,0.04405286282891745,False,False
24918,Fam234a,0.7038709194427593,0.8420321091083349,-0.37706967998295615,0.04405286282891745,False,False
20820,Wipi1,0.7038710070876939,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
806,D2hgdh,0.7038710070876939,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
3815,Sulf2,0.7038710070876939,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
8577,Ift172,0.7038710070876939,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
21894,Msh3,0.7038710070876939,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
13743,Slx1b,0.7038710070876939,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
23745,Spryd3,0.7038710106283557,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
14718,Abca7,0.7038710106283557,0.8420321091083349,-0.37706954562151335,0.044052865290563015,False,False
22982,Zfr,0.703873872186409,0.8420321091083349,-0.15467760948348339,0.242290711350378,False,False
1210,Acbd6,0.7042020717852354,0.8423490934094713,-0.14645733601098615,0.30396470007392284,False,False
20145,Lgals9,0.704340949759751,0.8424395792844208,-0.1546775173499003,0.24229072119696027,False,False
26619,Ino80c,0.7051695416766102,0.8433549195473499,0.1599577437922136,0.23788541214056477,False,False
9580,Orai1,0.7058397653075983,0.8440807102767375,0.13154109449721918,1.3392067233896467,False,False
2438,Sp3,0.7064522762477701,0.8447373610167871,-0.18442464637983694,0.16740088053211766,False,False
9641,Zfp664,0.706937650653892,0.8451021526066993,0.26036042867437353,0.08810573140167455,False,False
9960,Aimp2,0.706937654785046,0.8451021526066993,0.26036042867437353,0.08810573140167455,False,False
6803,Ccl27a,0.7069476462359576,0.8451021526066993,-0.3364279588638849,0.7841409983088792,False,False
6343,Casp6,0.7073999982395416,0.8455670353979375,0.09936741157093702,0.938325769575682,False,False
2444,Scrn3,0.7082450188966918,0.8462370543964841,0.18480896391081497,0.19823786537552723,False,False
12139,Ethe1,0.7083484105373432,0.8462370543964841,-0.22506629885512114,0.10572687464269773,False,False
5632,Arfip1,0.7083484139250531,0.8462370543964841,-0.22506629885512114,0.10572687464269773,False,False
27232,Slc25a45,0.7083484139250531,0.8462370543964841,-0.22506629885512114,0.10572687464269773,False,False
17263,Parp4,0.7084457186708522,0.8462370543964841,0.3010023387994617,0.07488987187850843,False,False
13827,Kat8,0.7084457186708522,0.8462370543964841,0.3010023387994617,0.07488987187850843,False,False
22063,Slc38a9,0.7084457186708522,0.8462370543964841,0.3010023387994617,0.07488987187850843,False,False
4967,Nxt2,0.7084686710754623,0.8462370543964841,0.1534446278320745,0.25110127898302376,False,False
1138,Rgs18,0.7087437191434582,0.8464896970101564,-0.06691978329662542,2.066078583049354,False,False
8445,5031425E22Rik,0.7089762066980849,0.8466914666402461,-0.2515386845876168,0.1277533142052033,False,False
1034,Prelp,0.7090585648019652,0.8467139247877191,0.5233947793304001,0.08370044600989851,False,False
19667,Guk1,0.7095058016178754,0.8471720554718545,0.12542983427591314,0.33039639726084236,False,False
9446,Cit,0.709664161277598,0.8472092887647542,-0.5469945797584411,0.03083700450375217,False,False
25504,Satb1,0.7096641644235275,0.8472092887647542,-0.5469945797584411,0.03083700450375217,False,False
23480,Samm50,0.7104220161398082,0.8478603192190438,0.14759174186269547,0.2643171362414759,False,False
2808,Fnbp4,0.7105913326127632,0.8478603192190438,0.23061313908888248,0.10132159092484067,False,False
13022,Pde8a,0.7105913326127632,0.8478603192190438,0.23061313908888248,0.10132159092484067,False,False
7016,AI314180,0.7105913326127632,0.8478603192190438,0.23061313908888248,0.10132159092484067,False,False
595,Ap1s3,0.7105913326127632,0.8478603192190438,0.23061313908888248,0.10132159092484067,False,False
9308,Ankle2,0.7105913326127632,0.8478603192190438,0.23061313908888248,0.10132159092484067,False,False
27220,Map3k11,0.7116108040177853,0.8489246724506585,-0.26159231786608256,0.09251101764682107,False,False
19983,Zzef1,0.7116108040177853,0.8489246724506585,-0.26159231786608256,0.09251101764682107,False,False
22257,Acp1,0.7120729156694362,0.8493998975256423,-0.11403615360765679,0.6167399452646398,False,False
25655,Ypel5,0.7127526669492821,0.8501346268366414,-0.1101316603806489,0.5066078003282589,False,False
19745,Ttc19,0.7128969411820505,0.8501961603603088,-0.20304043992889634,0.15418502353624103,False,False
4369,Thoc2,0.7129318849767596,0.8501961603603088,0.1534445358691357,0.2511012840376027,False,False
17400,Dock5,0.7132184030143466,0.8504617187290916,0.2078931033451048,0.1145374504480068,False,False
10479,Lrrc61,0.7140283341479111,0.8511649730570919,-0.30995528807885503,0.07929515559636549,False,False
23537,Lmf2,0.714063709492714,0.8511649730570919,0.26036042867437353,0.08810573140167455,False,False
13247,Atg16l2,0.714063709492714,0.8511649730570919,0.26036042867437353,0.08810573140167455,False,False
22839,Cinp,0.7140637171702406,0.8511649730570919,0.26036042867437353,0.08810573140167455,False,False
24329,Tbc1d23,0.7142297212107963,0.8512866859627339,-0.22506629885512114,0.10572687464269773,False,False
19613,Cnot8,0.7144999158055283,0.8515325501634362,0.17547109617090384,0.21145372742598278,False,False
1874,Yme1l1,0.7148093245592868,0.8518251011720375,0.1955089839996603,0.18502199827049273,False,False
12641,Ptov1,0.7149639602348121,0.8519331761209553,0.17547088809794706,0.2114537226339794,False,False
20840,Sox9,0.7151784786193954,0.8521125800971387,0.6229304543784868,0.03524229261154383,False,False
20088,Nsrp1,0.7157130576870876,0.8526593196155902,0.15995799503325628,0.23788545658147286,False,False
22502,Mpp5,0.7157653554440262,0.8526593196155902,0.3010023387994617,0.07488987187850843,False,False
7061,Cdc26,0.7159793133947201,0.8528379429913148,-0.14645705700818384,0.30396470965792954,False,False
24302,Bbx,0.7162721751125976,0.853110512160302,0.10835633394210156,0.40969152006808884,False,False
20767,Ftsj3,0.7170762515341353,0.8539757234720666,-0.26159231786608256,0.09251101764682107,False,False
17756,Fbxl12,0.7171686555659362,0.8539757234720666,0.23061313908888248,0.10132159092484067,False,False
6023,Phgdh,0.7172128995665512,0.8539757234720666,0.4164794425289466,0.07929515402091232,False,False
